word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
bring,0,0,0,0,0,0,0,0,0,6,0
eagerly,0,0,4,0,0,0,0,0,0,0,0
love,0,0,0,0,0,0,0,0,0,4,0
pet,0,0,0,0,0,0,2,0,0,0,0
comment,0,0,0,0,0,0,1,0,0,0,0
stir,0,0,0,0,0,0,1,0,0,2,0
past,0,1,0,0,0,0,0,0,0,0,0
bedtime,0,0,0,0,0,0,1,0,0,0,0
spirit,0,0,0,0,0,0,1,0,0,0,0
break,0,0,0,0,0,0,0,0,0,3,0
footstep,0,0,0,0,0,0,1,0,0,0,0
mind,0,0,0,0,0,0,2,0,0,3,0
paw,0,0,0,0,0,0,4,0,0,0,0
whisker,0,0,0,0,0,0,2,0,0,0,0
furious,1,0,0,0,0,0,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,1,0
hunt,0,0,0,0,0,0,0,0,0,1,0
vanish,0,0,0,0,0,0,0,0,0,5,0
completely,0,0,1,0,0,0,0,0,0,0,0
home,0,0,1,0,0,0,1,0,0,0,0
bother,0,0,0,0,0,0,0,0,0,2,0
mistake,0,0,0,0,0,0,2,0,0,0,0
maid,0,0,0,0,0,0,1,0,0,0,0
discover,0,0,0,0,0,0,0,0,0,2,0
